,Actual,Predicted
102838,0,0.0
366698,0,0.0
72063,0,0.0
35309,0,0.0
162278,0,0.0
165420,0,0.0
240136,0,0.0
83000,0,0.0
38612,0,0.0
68576,0,0.0
338454,0,0.0
245883,0,0.0
254900,0,0.0
189997,0,0.0
62710,0,0.0
187230,0,0.0
53889,0,0.0
328508,1,0.0
31540,0,0.0
33060,0,0.0
141459,0,0.0
224977,0,0.0
64850,0,0.0
211778,0,0.0
294629,0,0.0
58888,0,0.0
244403,0,0.0
305712,0,0.0
256656,0,0.0
72499,0,0.0
43717,0,0.0
308788,0,0.0
46006,0,0.0
57441,0,0.0
233128,0,0.0
229246,0,0.0
131447,0,0.0
57360,0,0.0
322771,0,0.0
208930,0,0.0
337906,0,0.0
104237,0,0.0
48995,0,0.0
101808,0,0.0
375619,0,0.0
87195,0,0.0
295997,0,0.0
149452,0,0.0
83548,0,0.0
147315,0,0.0
339390,0,0.0
91880,0,0.0
324226,0,0.0
6226,0,0.0
335183,0,0.0
303832,0,0.0
23529,0,0.0
334709,0,0.0
375228,0,0.0
19607,0,0.0
148345,0,0.0
175991,0,0.0
115720,1,1.0
297554,0,0.0
105429,0,0.0
307497,0,0.0
136137,0,0.0
245588,0,0.0
53688,0,0.0
22923,0,0.0
123192,0,0.0
377537,0,0.0
209256,0,0.0
45357,0,0.0
151465,0,0.0
180024,0,0.0
259969,0,0.0
181831,0,0.0
187985,0,0.0
227928,0,0.0
177947,0,0.0
31463,0,0.0
69510,0,0.0
365396,0,0.0
87523,0,0.0
34347,0,0.0
208773,0,0.0
295345,0,0.0
338904,0,0.0
173937,0,0.0
156507,0,0.0
292612,0,0.0
144953,0,0.0
375217,0,0.0
209910,0,0.0
200738,0,0.0
345952,0,0.0
301150,0,0.0
120886,0,0.0
350736,0,0.0
120555,0,0.0
12918,0,0.0
110517,0,0.0
21041,0,0.0
252919,0,0.0
384955,0,0.0
205048,0,0.0
321204,0,0.0
293186,0,0.0
190460,0,0.0
372457,0,0.0
267526,0,0.0
157579,0,0.0
364864,0,0.0
268873,0,0.0
153093,0,0.0
215790,0,0.0
358585,0,0.0
10240,0,0.0
362466,0,0.0
193184,0,0.0
353984,0,0.0
374037,0,0.0
348663,0,0.0
204799,0,0.0
301286,0,0.0
325602,0,0.0
111906,0,0.0
214259,0,0.0
137985,1,1.0
92099,0,0.0
135571,0,0.0
111176,0,0.0
182129,0,0.0
218926,0,0.0
156158,0,0.0
47166,0,0.0
5180,0,0.0
279880,0,0.0
13282,0,0.0
362911,0,0.0
382438,0,0.0
233978,0,0.0
258980,0,0.0
239808,0,0.0
185157,0,0.0
62987,0,0.0
148037,0,0.0
252579,1,0.0
313491,0,0.0
199748,0,0.0
252845,0,0.0
8311,0,0.0
338425,0,0.0
204471,0,0.0
276767,0,0.0
344157,0,0.0
285125,0,0.0
171638,0,0.0
123421,0,0.0
383584,0,0.0
239307,0,0.0
45460,0,0.0
361372,0,0.0
192449,0,0.0
22030,0,0.0
52108,0,0.0
246020,0,0.0
11849,0,0.0
283339,0,0.0
238143,0,0.0
233221,0,0.0
95798,0,0.0
47754,0,0.0
163604,0,0.0
344944,0,0.0
285639,0,0.0
117759,0,0.0
301271,0,0.0
277364,0,0.0
346984,0,0.0
69577,0,0.0
289898,0,0.0
262989,0,0.0
214336,0,0.0
56786,0,0.0
341847,0,0.0
289269,0,0.0
310997,0,0.0
45145,0,0.0
168058,0,0.0
302215,0,0.0
168210,0,0.0
217329,0,0.0
277051,0,0.0
272604,0,0.0
31787,0,0.0
286764,0,0.0
87373,0,0.0
294573,0,0.0
3738,0,0.0
26635,0,0.0
54209,0,0.0
13134,0,0.0
150627,0,0.0
84641,0,0.0
199265,0,0.0
385373,0,0.0
132043,0,0.0
179073,0,0.0
110566,0,0.0
126380,0,0.0
103697,0,0.0
1801,0,0.0
128852,0,0.0
162927,0,0.0
73401,0,0.0
152096,0,0.0
306688,0,0.0
151089,0,0.0
228727,0,0.0
236529,0,0.0
85706,0,0.0
215618,0,0.0
262133,0,0.0
216394,0,0.0
141769,0,0.0
1491,0,0.0
198700,0,0.0
187023,0,0.0
18423,0,0.0
39043,0,0.0
368921,0,0.0
172830,0,0.0
102259,0,0.0
173654,0,0.0
306110,0,0.0
77652,0,0.0
150304,0,0.0
70444,0,0.0
285304,0,0.0
307016,0,0.0
302764,0,0.0
121391,0,0.0
220469,0,0.0
181062,0,0.0
122570,0,0.0
284600,0,0.0
233224,0,0.0
67167,0,0.0
355147,0,0.0
7868,0,0.0
93277,0,0.0
141694,0,0.0
295322,0,0.0
2423,0,0.0
123672,0,0.0
115965,0,0.0
221092,0,0.0
338691,0,0.0
224690,0,0.0
157781,0,0.0
164642,0,0.0
152784,0,0.0
343914,0,0.0
275078,0,0.0
145844,0,0.0
203732,0,0.0
49578,0,0.0
219491,0,0.0
85664,0,0.0
41007,0,0.0
73454,0,0.0
372548,0,0.0
196746,0,0.0
34254,0,0.0
130891,0,0.0
131436,0,0.0
96479,0,0.0
90095,0,0.0
49430,0,0.0
228226,0,0.0
137900,0,0.0
256705,0,0.0
113592,0,0.0
78425,1,0.0
223930,0,0.0
260119,0,0.0
263778,0,0.0
36672,0,0.0
122857,0,0.0
54354,0,0.0
296326,0,0.0
341573,0,0.0
204730,0,0.0
293022,0,0.0
316094,0,0.0
36628,0,0.0
20763,0,0.0
234030,0,0.0
169440,0,0.0
79393,0,0.0
244282,0,0.0
59385,0,0.0
50429,0,0.0
161763,0,0.0
13989,0,0.0
184877,0,0.0
113245,0,0.0
273398,0,0.0
234727,0,0.0
134748,0,0.0
338625,0,0.0
237155,0,0.0
230251,0,0.0
78374,0,0.0
73778,0,0.0
237288,0,0.0
6468,0,0.0
90794,0,0.0
145957,0,0.0
69831,0,0.0
189397,0,0.0
255861,0,0.0
214532,0,0.0
379148,0,0.0
182491,0,0.0
150221,0,0.0
142331,0,0.0
242159,0,0.0
137695,0,0.0
333800,0,0.0
6550,0,0.0
88227,0,0.0
192376,0,0.0
264412,0,0.0
69776,0,0.0
358420,1,0.0
67119,0,0.0
149436,0,0.0
367173,0,0.0
53649,0,0.0
59921,0,0.0
151579,0,0.0
310521,0,0.0
154185,0,0.0
219907,0,0.0
128706,0,0.0
53912,0,0.0
350313,0,0.0
302457,0,0.0
269138,0,0.0
127052,0,0.0
213347,0,0.0
28116,0,0.0
265820,0,0.0
100965,0,0.0
311913,0,0.0
166331,0,0.0
307941,0,0.0
378612,0,0.0
351883,0,0.0
168493,0,0.0
65622,0,0.0
339872,0,0.0
69907,0,0.0
179336,0,0.0
327618,0,0.0
289772,0,0.0
158558,0,0.0
215742,0,0.0
62571,0,0.0
156111,0,0.0
316120,0,0.0
324602,0,0.0
334245,0,0.0
317526,0,0.0
374327,0,0.0
173377,0,0.0
358000,0,0.0
140430,0,0.0
206710,0,0.0
132760,0,0.0
222076,0,0.0
213278,0,0.0
155415,0,0.0
121294,0,0.0
154709,0,0.0
152583,0,0.0
210922,0,0.0
193718,0,0.0
50633,0,0.0
185773,0,0.0
228764,0,0.0
195449,0,0.0
274559,0,0.0
366116,0,0.0
130602,0,0.0
170842,0,0.0
175472,0,0.0
56172,0,0.0
74728,0,0.0
152620,0,0.0
368061,0,0.0
367017,0,0.0
31314,0,0.0
2176,0,0.0
54795,0,0.0
117042,0,0.0
304052,0,0.0
308793,0,0.0
5304,0,0.0
186961,0,0.0
157335,0,0.0
317204,0,0.0
141491,0,0.0
326502,1,0.0
42654,0,0.0
345235,0,0.0
292169,0,0.0
266218,0,0.0
277081,0,0.0
240032,0,0.0
273261,0,0.0
351730,0,0.0
37473,0,0.0
101496,0,0.0
211702,0,0.0
253726,0,0.0
188457,0,0.0
282631,0,0.0
223423,0,0.0
227979,0,0.0
76024,0,0.0
66157,0,0.0
258541,0,0.0
383347,0,0.0
207589,0,0.0
77538,0,0.0
125123,0,0.0
266492,0,0.0
197357,0,0.0
383466,0,0.0
124886,0,0.0
293470,0,0.0
144806,0,0.0
209519,0,0.0
8811,0,0.0
195981,0,0.0
272155,0,0.0
91501,0,0.0
78543,0,0.0
290642,0,0.0
128208,0,0.0
145002,0,0.0
268947,0,0.0
21025,0,0.0
262036,0,0.0
374723,0,0.0
168163,1,0.0
287109,0,0.0
172797,0,0.0
199037,0,0.0
44410,0,0.0
318794,0,0.0
78584,0,0.0
138246,0,0.0
176102,0,0.0
38965,0,0.0
93695,0,0.0
244715,0,0.0
260467,0,0.0
248670,0,0.0
334884,0,0.0
230267,0,0.0
15565,0,0.0
372439,0,0.0
132265,0,0.0
67961,0,0.0
235659,0,0.0
70463,0,0.0
171836,0,0.0
75372,0,0.0
93624,0,0.0
267352,0,0.0
90928,0,0.0
166829,0,0.0
42371,0,0.0
45063,0,0.0
246782,0,0.0
374809,0,0.0
217977,0,0.0
88641,0,0.0
207374,0,0.0
247517,0,0.0
225852,0,0.0
31726,0,0.0
380257,0,0.0
266421,0,0.0
88936,0,0.0
203459,0,0.0
308239,0,0.0
63073,0,0.0
151243,0,0.0
202080,0,0.0
144869,0,0.0
233342,0,0.0
70862,0,0.0
35917,0,0.0
308106,0,0.0
342932,0,0.0
357469,0,0.0
11358,0,0.0
185726,0,0.0
326959,0,0.0
117946,0,0.0
113878,0,0.0
22770,0,0.0
97381,0,0.0
302067,0,0.0
55150,0,0.0
246928,0,0.0
247388,0,0.0
153551,0,0.0
340391,0,0.0
179339,0,0.0
231995,0,0.0
306698,0,0.0
329446,0,0.0
24075,0,0.0
16718,0,0.0
330153,0,0.0
274896,0,0.0
249854,0,0.0
249660,0,0.0
115234,0,0.0
203470,0,0.0
366288,1,0.0
342617,0,0.0
28667,0,0.0
204401,0,0.0
358698,0,0.0
28624,0,0.0
336524,0,0.0
295308,0,0.0
282329,0,0.0
290376,0,0.0
115039,0,0.0
179807,0,0.0
335136,0,0.0
198790,0,0.0
60252,0,0.0
293426,0,0.0
349645,0,0.0
350300,0,0.0
375456,0,0.0
49234,0,0.0
238855,0,0.0
364989,0,0.0
151960,0,0.0
66466,0,0.0
346722,0,0.0
339388,0,0.0
168100,0,0.0
232740,0,0.0
211434,0,0.0
221873,0,0.0
384708,0,0.0
51093,0,0.0
209335,0,0.0
88568,0,0.0
207405,0,0.0
160146,0,0.0
256457,0,0.0
171419,0,0.0
332118,0,0.0
160641,0,0.0
95531,0,0.0
293057,0,0.0
140686,0,0.0
260313,0,0.0
349888,0,0.0
181126,0,0.0
209406,0,0.0
64112,1,0.0
380856,0,0.0
309182,0,0.0
258845,0,0.0
277002,0,0.0
139657,0,0.0
363638,0,0.0
382148,0,0.0
126008,0,0.0
367582,0,0.0
104633,0,0.0
259757,0,0.0
160242,0,0.0
97219,0,0.0
125801,0,0.0
296587,0,0.0
101499,0,0.0
331067,0,0.0
340881,0,0.0
358017,0,0.0
296162,0,0.0
135585,0,0.0
1000,0,0.0
380000,0,0.0
259822,0,0.0
360189,0,0.0
250036,0,0.0
24532,0,0.0
120256,0,0.0
235614,0,0.0
6997,0,0.0
48351,0,0.0
260829,0,0.0
70355,0,0.0
280356,0,0.0
40416,0,0.0
269531,0,0.0
189353,0,0.0
169089,0,0.0
169035,0,0.0
375222,0,0.0
104692,0,0.0
158293,0,0.0
331693,0,0.0
17151,0,0.0
144267,0,0.0
9861,0,0.0
108432,0,0.0
361491,0,0.0
171735,0,0.0
204052,0,0.0
343382,0,0.0
143722,0,0.0
266918,0,0.0
307454,0,0.0
145570,0,0.0
1294,0,0.0
351503,0,0.0
239582,0,0.0
257268,0,0.0
275353,0,0.0
352050,0,0.0
357244,0,0.0
342283,0,0.0
200599,0,0.0
246881,0,0.0
40789,0,0.0
160746,0,0.0
260183,0,0.0
93126,0,0.0
311595,0,0.0
203128,0,0.0
163323,0,0.0
115586,0,0.0
109043,0,0.0
52139,0,0.0
271353,0,0.0
29833,0,0.0
257854,0,0.0
76345,0,0.0
30540,0,0.0
90981,0,0.0
148147,0,0.0
140157,0,0.0
79860,0,0.0
370186,0,0.0
114582,0,0.0
310029,0,0.0
49800,0,0.0
325322,0,0.0
44115,0,0.0
101826,0,0.0
97645,0,0.0
121880,0,0.0
239715,0,0.0
93114,0,0.0
238613,0,0.0
289331,0,0.0
177355,0,0.0
113029,0,0.0
173305,0,0.0
114347,0,0.0
187228,0,0.0
276383,0,0.0
350497,0,0.0
21948,0,0.0
349330,0,0.0
247236,0,0.0
107204,0,0.0
155920,0,0.0
358549,0,0.0
92195,0,0.0
276117,0,0.0
13952,0,0.0
235407,0,0.0
161570,0,0.0
126700,0,0.0
24776,0,0.0
362272,0,0.0
81911,0,0.0
309702,0,0.0
62595,0,0.0
197455,0,0.0
264991,0,0.0
367681,0,0.0
297299,0,0.0
286392,0,0.0
146673,0,0.0
232413,0,0.0
361626,0,0.0
376183,0,0.0
316565,0,0.0
187140,0,0.0
310280,0,0.0
103260,0,0.0
176483,0,0.0
133781,0,0.0
317059,0,0.0
122543,0,0.0
371197,0,0.0
207989,0,0.0
174306,0,0.0
354213,0,0.0
158443,0,0.0
128541,0,0.0
248583,0,0.0
240782,0,0.0
173304,0,0.0
71325,0,0.0
31778,0,0.0
194126,0,0.0
124838,0,0.0
340514,0,0.0
116571,0,0.0
176583,0,0.0
41937,0,0.0
247403,0,0.0
245184,0,0.0
250745,0,0.0
204146,0,0.0
66225,0,0.0
46254,0,0.0
352331,0,0.0
165407,0,0.0
11935,0,0.0
196084,0,0.0
195183,0,0.0
82531,0,0.0
6688,0,0.0
217269,0,0.0
377201,0,0.0
364069,0,0.0
261125,0,0.0
219959,0,0.0
94445,0,0.0
207474,0,0.0
20898,0,0.0
273054,1,0.0
377753,0,0.0
300128,0,0.0
69051,0,0.0
380778,0,0.0
183807,0,0.0
246940,0,0.0
211265,0,0.0
122277,0,0.0
43158,1,1.0
46244,0,0.0
64393,0,0.0
320725,0,0.0
385438,0,0.0
175325,0,0.0
246183,0,0.0
219217,0,0.0
166311,0,0.0
241935,0,0.0
223998,0,0.0
303651,0,0.0
88790,0,0.0
359294,0,0.0
262184,0,0.0
365012,0,0.0
358083,0,0.0
59936,0,0.0
18437,0,0.0
300085,0,0.0
5266,0,0.0
246475,0,0.0
293161,0,0.0
95904,0,0.0
370771,0,0.0
252752,0,0.0
197799,0,0.0
31200,0,0.0
179341,0,0.0
376495,1,1.0
312704,0,0.0
332354,0,0.0
11785,0,0.0
129820,0,0.0
306445,0,0.0
331922,0,0.0
65701,0,0.0
91976,0,0.0
342833,0,0.0
104505,0,0.0
348083,0,0.0
240932,0,0.0
371608,0,0.0
54188,0,0.0
343211,0,0.0
227998,0,0.0
247359,0,0.0
32070,0,0.0
145402,0,0.0
202143,0,0.0
26904,0,0.0
131689,0,0.0
292036,0,0.0
15823,0,0.0
44287,0,0.0
239394,0,0.0
309678,0,0.0
258505,0,0.0
194021,0,0.0
319268,0,0.0
3177,0,0.0
360652,0,0.0
356956,0,0.0
103668,0,0.0
224995,0,0.0
149162,0,0.0
307894,0,0.0
80902,0,0.0
146723,0,0.0
240413,0,0.0
47749,0,0.0
378270,0,0.0
216620,0,0.0
339385,0,0.0
3330,0,0.0
275104,0,0.0
327824,0,0.0
144165,0,0.0
307884,0,0.0
212187,0,0.0
248273,0,0.0
193198,0,0.0
179520,0,0.0
224965,0,0.0
385518,0,0.0
360236,0,0.0
300544,0,0.0
347607,0,0.0
56188,0,0.0
94894,0,0.0
144556,0,0.0
332539,0,0.0
17515,0,0.0
244874,0,0.0
93637,0,0.0
234166,0,0.0
91290,0,0.0
93537,0,0.0
148692,0,0.0
355954,0,0.0
14182,0,0.0
86621,0,0.0
13376,0,0.0
81053,0,0.0
187284,0,0.0
28303,0,0.0
315346,0,0.0
219698,0,0.0
70698,0,0.0
91242,0,0.0
141299,0,0.0
339701,0,0.0
282320,0,0.0
373892,0,0.0
110297,0,0.0
207633,0,0.0
63499,0,0.0
114474,0,0.0
305722,0,0.0
326144,0,0.0
64341,0,0.0
103411,0,0.0
126457,0,0.0
270105,0,0.0
280944,0,0.0
327441,0,0.0
353055,0,0.0
179273,0,0.0
210885,0,0.0
146423,0,0.0
204927,0,0.0
99355,0,0.0
172115,0,0.0
279051,0,0.0
95595,0,0.0
257021,0,0.0
178855,0,0.0
164632,0,0.0
378022,0,0.0
89584,0,0.0
123569,0,0.0
151290,0,0.0
264671,0,0.0
362394,0,0.0
241062,0,0.0
187056,0,0.0
42222,0,0.0
235254,0,0.0
5577,0,0.0
199723,0,0.0
293715,0,0.0
212466,0,0.0
57,0,0.0
156774,0,0.0
24797,0,0.0
311264,0,0.0
195194,0,0.0
241799,0,0.0
12389,0,0.0
50906,0,0.0
372713,0,0.0
206138,0,0.0
220613,0,0.0
326715,0,0.0
191417,0,0.0
129753,0,0.0
102672,0,0.0
379290,0,0.0
151294,0,0.0
323720,0,0.0
249793,0,0.0
384448,0,0.0
149073,0,0.0
356044,0,0.0
262805,0,0.0
87876,0,0.0
175541,0,0.0
351287,0,0.0
141460,0,0.0
176812,0,0.0
282079,0,0.0
269851,0,0.0
243319,0,0.0
48367,0,0.0
371700,0,0.0
284229,0,0.0
51768,0,0.0
290119,0,0.0
210343,0,0.0
93497,0,0.0
7107,0,0.0
260976,0,0.0
55734,0,0.0
229282,0,0.0
366968,0,0.0
162997,0,0.0
310993,0,0.0
15378,0,0.0
212079,0,0.0
92825,0,0.0
143340,0,0.0
10153,0,0.0
244676,0,0.0
137998,0,0.0
237837,0,0.0
108975,0,0.0
169696,0,0.0
32265,0,0.0
128846,0,0.0
239492,0,0.0
312182,0,0.0
253099,0,0.0
188541,0,0.0
12824,0,0.0
165547,0,0.0
319798,0,0.0
383874,0,0.0
346647,0,0.0
257793,0,0.0
103659,0,0.0
224766,0,0.0
173118,0,0.0
273494,0,0.0
156857,0,0.0
197674,0,0.0
43745,0,0.0
216873,0,0.0
100828,0,0.0
355653,0,0.0
357853,0,0.0
194973,0,0.0
162614,0,0.0
42750,0,0.0
323197,0,0.0
333131,0,0.0
274012,0,0.0
104427,0,0.0
250397,0,0.0
63350,0,0.0
316465,0,0.0
127308,0,0.0
51212,0,0.0
159940,0,0.0
357702,0,0.0
305676,0,0.0
268477,0,0.0
38590,0,0.0
77954,0,0.0
268727,0,0.0
28571,0,0.0
180113,0,0.0
197872,0,0.0
257492,0,0.0
174464,0,0.0
285873,0,0.0
85759,0,0.0
256972,0,0.0
382506,0,0.0
219671,0,0.0
315342,0,0.0
324463,0,0.0
17936,0,0.0
10584,0,0.0
264148,0,0.0
185952,0,0.0
227145,0,0.0
282472,0,0.0
224945,0,0.0
31779,0,0.0
306300,0,0.0
100171,0,0.0
274106,0,0.0
113771,0,0.0
295027,0,0.0
234337,0,0.0
65794,0,0.0
178269,0,0.0
265342,0,0.0
80560,0,0.0
143833,0,0.0
45682,0,0.0
327405,0,0.0
226359,0,0.0
117390,0,0.0
328751,0,0.0
353358,0,0.0
41373,0,0.0
216405,0,0.0
325100,0,0.0
155542,0,0.0
258657,0,0.0
308397,0,0.0
261036,0,0.0
76337,0,0.0
43254,0,0.0
312038,0,0.0
264201,0,0.0
10183,0,0.0
361669,0,0.0
31008,0,0.0
91043,0,0.0
203096,0,0.0
374205,0,0.0
277490,0,0.0
200741,0,0.0
138616,0,0.0
334850,0,0.0
100160,0,0.0
351791,0,0.0
320528,0,0.0
20697,0,0.0
2804,0,0.0
132013,0,0.0
2221,0,0.0
4529,0,0.0
48419,0,0.0
174267,0,0.0
333046,0,0.0
79358,0,0.0
98036,0,0.0
272692,0,0.0
146089,0,0.0
187828,0,0.0
176101,0,0.0
309733,0,0.0
354061,0,0.0
103340,1,0.0
37629,0,0.0
84587,0,0.0
115773,0,0.0
84589,0,0.0
203969,0,0.0
382177,0,0.0
193374,0,0.0
6805,0,0.0
211630,0,0.0
50034,0,0.0
153890,0,0.0
217233,0,0.0
146750,0,0.0
324053,0,0.0
180391,0,0.0
219834,0,0.0
20704,0,0.0
253821,0,0.0
174748,0,0.0
216035,0,0.0
113637,0,0.0
156292,0,0.0
254749,0,0.0
112426,0,0.0
350982,0,0.0
153065,0,0.0
87467,0,0.0
139687,0,0.0
106810,0,0.0
373211,0,0.0
200459,0,0.0
150430,1,0.0
330894,0,0.0
69515,0,0.0
178514,0,0.0
287068,0,0.0
365333,1,0.0
317030,0,0.0
32645,0,0.0
328713,0,0.0
378792,0,0.0
248470,0,0.0
314144,0,0.0
190028,0,0.0
103912,0,0.0
77233,0,0.0
179422,0,0.0
200253,0,0.0
200960,0,0.0
177828,0,0.0
339652,0,0.0
359098,0,0.0
46875,0,0.0
94533,0,0.0
317279,0,0.0
20411,0,0.0
281082,0,0.0
95365,0,0.0
310286,0,0.0
302144,0,0.0
362575,0,0.0
89013,0,0.0
258345,0,0.0
57714,0,0.0
234169,0,0.0
173381,0,0.0
305587,0,0.0
205256,0,0.0
36426,0,0.0
308916,0,0.0
60839,0,0.0
247135,0,0.0
269225,0,0.0
349164,0,0.0
217448,0,0.0
24045,0,0.0
273110,0,0.0
343793,0,0.0
123764,0,0.0
70978,0,0.0
230716,0,0.0
170508,0,0.0
151546,0,0.0
178172,0,0.0
45688,0,0.0
146890,0,0.0
4322,0,0.0
158067,0,0.0
153121,0,0.0
361338,0,0.0
29182,0,0.0
218923,0,0.0
357968,0,0.0
281261,0,0.0
317879,0,0.0
129552,0,0.0
383202,0,0.0
304480,0,0.0
22578,0,0.0
53449,0,0.0
252376,0,0.0
54381,0,0.0
139447,0,0.0
93185,0,0.0
120992,0,0.0
283963,0,0.0
337955,0,0.0
59236,0,0.0
147413,0,0.0
303662,0,0.0
151611,0,0.0
109866,0,0.0
369542,0,0.0
173296,0,0.0
76179,0,0.0
205863,0,0.0
84205,0,0.0
377177,0,0.0
193119,0,0.0
360579,0,0.0
317471,0,0.0
45545,0,0.0
152140,0,0.0
171495,0,0.0
342305,0,0.0
102584,0,0.0
352554,1,0.0
316149,0,0.0
194648,0,0.0
6089,0,0.0
193711,0,0.0
259214,0,0.0
299379,0,0.0
278423,0,0.0
351306,0,0.0
77763,0,0.0
96276,0,0.0
330474,0,0.0
242293,0,0.0
181405,0,0.0
7158,0,0.0
208383,0,0.0
286163,0,0.0
53095,0,0.0
347761,0,0.0
57916,0,0.0
211891,0,0.0
258758,0,0.0
18155,0,0.0
39182,0,0.0
377789,0,0.0
367076,0,0.0
333470,0,0.0
227290,0,0.0
112369,0,0.0
316562,0,0.0
256198,0,0.0
205335,0,0.0
247632,0,0.0
28683,0,0.0
331405,0,0.0
63795,0,0.0
219882,0,0.0
177161,0,0.0
79480,0,0.0
158505,0,0.0
160830,0,0.0
46306,0,0.0
271709,0,0.0
148106,0,0.0
306599,0,0.0
375320,0,0.0
279851,0,0.0
41471,0,0.0
227254,0,0.0
213919,0,0.0
142363,0,0.0
7454,0,0.0
169420,0,0.0
294591,0,0.0
365554,0,0.0
363711,0,0.0
161114,0,0.0
292807,0,0.0
346115,0,0.0
286079,0,0.0
101148,0,0.0
385039,0,0.0
15573,0,0.0
283676,0,0.0
42554,0,0.0
296202,0,0.0
98687,1,0.0
358157,0,0.0
292694,0,0.0
333182,0,0.0
332553,0,0.0
221285,0,0.0
356741,0,0.0
205216,0,0.0
266367,0,0.0
118660,0,0.0
306849,0,0.0
348557,0,0.0
126483,0,0.0
225223,0,0.0
218801,0,0.0
63492,0,0.0
24258,0,0.0
27977,0,0.0
115594,0,0.0
114610,0,0.0
129671,0,0.0
136281,0,0.0
227301,0,0.0
21353,0,0.0
325064,0,0.0
128800,0,0.0
146002,0,0.0
109003,0,0.0
373274,1,0.0
28235,0,0.0
71612,0,0.0
159049,0,0.0
235226,0,0.0
244417,0,0.0
280285,0,0.0
45301,0,0.0
121052,0,0.0
81586,0,0.0
244438,0,0.0
79409,0,0.0
296213,0,0.0
204796,0,0.0
332819,0,0.0
364748,0,0.0
97478,0,0.0
223530,0,0.0
306781,0,0.0
151385,0,0.0
187498,0,0.0
154482,0,0.0
355466,0,0.0
162977,0,0.0
275984,0,0.0
374801,0,0.0
101222,0,0.0
351776,1,0.0
56237,0,0.0
285447,0,0.0
244080,0,0.0
26132,0,0.0
265660,0,0.0
320187,0,0.0
170157,0,0.0
112246,0,0.0
154355,0,0.0
362329,0,0.0
3668,0,0.0
237343,0,0.0
356612,0,0.0
82080,0,0.0
177911,0,0.0
26475,0,0.0
104693,0,0.0
181044,0,0.0
303177,0,0.0
150447,0,0.0
153077,0,0.0
334774,0,0.0
381393,0,0.0
40986,1,0.0
309563,0,0.0
295761,0,0.0
307148,0,0.0
137690,0,0.0
86397,0,0.0
58740,0,0.0
96385,0,0.0
111144,0,0.0
80677,0,0.0
221140,0,0.0
68136,0,0.0
152712,0,0.0
205351,0,0.0
53936,0,0.0
33548,0,0.0
183114,0,0.0
129635,0,0.0
376010,0,0.0
62726,0,0.0
174618,0,0.0
320509,0,0.0
375421,0,0.0
279421,0,0.0
198045,0,0.0
364715,0,0.0
55833,0,0.0
191374,0,0.0
240162,0,0.0
344634,0,0.0
235827,0,0.0
178498,0,0.0
68479,0,0.0
19484,0,0.0
62006,0,0.0
81826,0,0.0
241814,0,0.0
294995,0,0.0
225277,0,0.0
156821,0,0.0
358721,0,0.0
167085,0,0.0
59973,0,0.0
296441,0,0.0
9746,0,0.0
183073,0,0.0
285809,0,0.0
105894,0,0.0
1654,0,0.0
205585,0,0.0
102227,0,0.0
344304,0,0.0
110660,0,0.0
272701,0,0.0
74075,0,0.0
211027,0,0.0
361801,0,0.0
342016,0,0.0
46034,0,0.0
286827,0,0.0
350001,0,0.0
260001,1,0.0
166962,0,0.0
53328,0,0.0
302702,0,0.0
50634,0,0.0
374994,0,0.0
235909,0,0.0
362328,0,0.0
46127,0,0.0
261960,0,0.0
247020,1,0.0
278330,0,0.0
13850,0,0.0
80521,0,0.0
374642,0,0.0
247898,0,0.0
292274,0,0.0
5325,0,0.0
245627,0,0.0
257857,0,0.0
103408,0,0.0
57670,0,0.0
175154,0,0.0
220819,0,0.0
226779,0,0.0
26586,0,0.0
156193,0,0.0
253508,0,0.0
16112,0,0.0
87823,0,0.0
298909,0,0.0
151228,0,0.0
271730,0,0.0
99406,0,0.0
9097,0,0.0
349416,0,0.0
80670,0,0.0
148937,0,0.0
177164,0,0.0
339490,1,1.0
45633,0,0.0
65921,0,0.0
275221,0,0.0
293698,0,0.0
360522,0,0.0
31705,0,0.0
297309,0,0.0
240014,0,0.0
202568,0,0.0
339945,0,0.0
231606,0,0.0
324566,0,0.0
167736,0,0.0
145902,0,0.0
78979,0,0.0
194576,0,0.0
145501,0,0.0
365863,0,0.0
79567,0,0.0
354366,0,0.0
172062,0,0.0
187829,0,0.0
30834,0,0.0
223087,0,0.0
322920,0,0.0
9090,0,0.0
56296,0,0.0
291442,0,0.0
379460,0,0.0
236194,0,0.0
38193,0,0.0
337416,0,0.0
385043,0,0.0
356377,0,0.0
222970,0,0.0
39222,0,0.0
34982,0,0.0
165329,0,0.0
97109,0,0.0
81354,0,0.0
159764,0,0.0
216403,0,0.0
333435,0,0.0
190810,0,0.0
92739,0,0.0
144810,0,0.0
212320,0,0.0
277594,0,0.0
155960,0,0.0
88804,0,0.0
48521,0,0.0
78116,0,0.0
91297,0,0.0
207535,0,0.0
296427,0,0.0
218898,0,0.0
348080,0,0.0
213506,0,0.0
301013,0,0.0
117868,0,0.0
373393,0,0.0
97202,0,0.0
348393,0,0.0
297673,0,0.0
56736,0,0.0
97599,0,0.0
194770,0,0.0
350477,0,0.0
73004,0,0.0
61437,0,0.0
70307,0,0.0
295449,0,0.0
28304,0,0.0
374580,0,0.0
201677,0,0.0
297600,0,0.0
205631,0,0.0
100089,0,0.0
166010,0,0.0
195305,0,0.0
167829,0,0.0
271083,0,0.0
97936,0,0.0
214005,0,0.0
141506,0,0.0
